    GeneID	GSM8021754	GSM8021757	GSM8021758	GSM8021759	GSM8021760	GSM8021761	GSM8021762	GSM8021764	GSM8021765	GSM8021767	GSM8021769	GSM8021772	GSM8021773	GSM8021774	GSM8021775
112268187	0	0.787	0.218	0	0.2555	0	1.608	0.3547	0.172	0.3907	0	0.3781	0	0	0.2225
284110	0.8174	11.76	1.171	2.805	19.78	1.056	9.964	6.423	1.324	2.005	3.195	3.258	16.13	3.385	7.045
5709	57.63	101.3	88.14	79.99	130.5	75.55	39.57	152.8	112.8	151.1	75.82	89.47	104	112.8	84.2
1440	0.1878	0.2588	0	0.9277	0	1.345	0	0	0.1091	0	0	0.1598	3.502	0	0.7525
9862	17.71	32.42	22.17	22.28	42.38	16.13	24.19	35.04	20.48	32.6	23.32	32.54	36.43	25.98	21.29
102466757	0	0	0	0	3.508	0	0	1.082	0.7873	4.768	0	1.154	4.099	4.399	8.147
101340251	0	2.401	0.7482	0	0	0	0	0	0.5905	3.576	3.051	0	1.537	1.65	0
7067	3.1	4.712	3.29	3.801	14.27	7.46	8.445	25.56	11.84	15.4	11.27	14.67	37.11	19.38	20.98
9572	7.077	3.988	3.757	10.61	10.96	9.745	4.656	33.03	31.24	34.72	15.02	27.27	96.28	39.34	24.1
339287	9.315	9.678	11.4	14.29	43.24	37.87	18.39	63.6	61.5	67.99	26.61	32.14	67.24	64.1	61.11
22794	10.72	12.72	11.84	10.05	28.82	12.1	4.98	33.65	26.94	33.1	18.68	21.14	35.48	37.72	30.13
102466986	0	0	0	0	0	21.16	0	0	0	0	6.899	0	6.95	0	6.907
51195	2.594	3.192	3.284	4.992	4.823	5.297	1.89	11.2	6.759	11.21	6.799	9.158	22.18	25.29	27.61
102465523	0	0.9318	0	0	0	31.47	0	1.26	0	0	2.368	4.029	14.32	6.402	4.742
147179	14.81	12.07	12.71	12.29	16.25	15.46	12.36	20.84	20.5	23.01	12.75	16.45	19.31	20.55	22.83
990	6.51	13.78	12.72	12.33	19.72	13.97	14.98	17	4.209	7.278	24.84	18.12	2.739	5.789	9.108
5914	4.137	3.456	3.234	2.645	6.381	5.082	3.417	15.4	13.49	16.24	5.473	8.165	18.01	15.86	10.26
105371934	0	0.07573	0.05663	0	0.2212	0.9838	1.95	0.2048	0.07449	0.1128	0.1925	0.3274	2.094	0.1041	0.4239
101929693	0.8271	0.7325	0.7824	1.05	1.681	2.719	4.917	5.943	5.832	6.493	0.7978	1.357	8.216	5.128	2.929
125111	0.5694	1.834	0.9331	1.457	2.901	0	2.248	1.136	1.037	0.6827	1.825	1.916	0.939	0.8608	1.089
7153	64.78	91.44	71.81	58.72	111.4	100.3	97.85	106.5	11.8	19.19	123.8	87.57	40.14	21.2	36.09
3487	47.82	34.91	9.704	8.528	95.58	32.07	72.89	142.5	104.4	103.9	169.4	117.1	336.9	214.2	222.2
107985064	0	0.5609	0.7528	0	0.3151	0	0	1.05	0.4244	1.606	0.1645	1.43	0.7733	0.7707	0.9881
84951	9.467	16.48	7	3.264	43.71	5.751	8.818	13.13	6.232	7.644	52.24	77.73	40.95	29.39	31.89
105371773	0	0.151	0.1411	0	0.1654	0	0	0	0.3342	0	0.5276	0	2.126	0	1.441
101059954	0.4151	0.3676	0.07636	0	1.79	0	2.629	0.08285	0	0	0.7785	1.06	0	0.08418	0
107985090	0	0	0.1609	1.08	0.2514	0.4472	0	0.05818	0	0	0.8201	0	1.432	0	0
1236	0	0.3947	0.1157	1.399	0.1017	0.8445	2.277	0	0.137	0	0.6786	0.2008	1.13	0.0638	0.8271
6605	25.09	40.73	29.9	31.7	64.46	31.87	34.18	58.34	39.27	41.67	43.43	39.41	54.54	31.38	48.99
125113	0.1956	0.3927	0.2879	3.014	0.03374	1.2	0.1416	0	0.04544	0	0.2641	0.1997	0.9462	0.1269	1.469
105371775	0	0.6151	0.2875	0	0	1.398	0	0.2079	0.2269	0	1.563	0	0.7875	0	0
192666	0	0.09946	0.5268	0	0.109	2.326	0	0	0.02446	0.03703	0.03159	0	0.8913	0	0
147183	0	0.07185	0.8058	3.065	0	0.1867	0	0	0.2473	0	0.5934	0	0.9198	0	0.457
353288	0.4279	0	0.1799	1.811	0	0	1.106	0	0	0	0.2751	0	0	0	1.377
342574	0.3248	0.03835	0.6213	0	0.3921	0	0	0	0.4149	0	0.3411	0.5527	0.7855	0.1581	0.8782
162605	0	0.1845	0.5058	4.445	0	0	0	0	0	0	0.3282	0	0	0.0507	0
105371776	0	0	0.1768	6.766	0	6.451	0	0	0.06978	0	0	0	1.09	0	2.527
3858	12.13	19.33	16.21	21.81	27.02	11.96	15.69	24.9	26.86	21.21	26.61	20.48	30.72	21.03	22.26
147184	5.455	9.928	7.365	4.746	13.98	9.135	9.598	7.631	4.824	7.437	4.843	6.047	6.884	4.669	4.812
105371777	0	0.4552	0.02986	1.684	0	0.498	1.028	0	0.165	0.03568	0.3044	0.03453	0	0.03292	0.1219
3859	1.912	0.03321	0.8278	0.5001	2.183	6.299	9.974	5.972	21.33	11.52	2.574	1.005	2.296	8.806	4.056
54474	478.2	75.2	404.5	464.3	185.8	1448	411.9	1274	1953	1769	259.6	293.4	99.95	608.7	561.5
25984	0.6886	3.456	1.647	6.122	2.784	0.06602	0.3115	0.6528	0.15	0.4163	2.486	5.054	2.277	0.9776	4.009
107985072	0	1.158	0.1444	4.07	2.707	0	0	0.3133	0	0.1725	1.177	0.3339	0	0.6366	0.8842
390792	0	0.07127	0.4441	0.1789	0.1041	3.333	1.747	0	0.3155	0	0.3623	0.4622	0.4562	0	1.451
125115	0.07702	0.1364	0.05667	1.217	0.3542	0.8664	3.623	0.08198	0.07455	0	0.2119	0	0.9314	0.04165	0.5014
85293	0.2878	0.3398	0	0	0.3722	0	0	0	0.1671	0	0.6476	0	0	0	0.4323
83897	0	0.8744	0.9808	0	0.6386	0	3.216	0	0.344	0	0	0	0	0	0
83896	0	1.746	0	0	1.8	1.334	0	0	0.101	0	0.7829	0	0	0	0
83895	0.5363	0.05278	0	0.5298	0.1542	0	4.205	0	0	0	0.06706	0	2.567	0	0
728255	0	0	0	0	0	0	0	0	0	0	0	0.2004	0	0	2.831
81850	0.3201	0	0	1.265	0.2761	0	3.861	0	0	0	0.1601	0.1816	0	0	0
81851	0	0.06861	0	0	0	2.674	0	0	0	0	0.6974	0	0	0	0
81872	0	0.5632	0.3008	1.615	0	0	0	0	0	0	0.1022	0	1.442	0	0
728279	0	0.08744	0	2.195	0	0	0	0	0	0	0.3333	0	3.134	0	0
730755	0	0.2854	0	1.433	1.459	0	0	0	0	0	0.6347	0.8226	0.5481	0	0.3631
85294	0	0.08172	0.4074	2.051	0.1194	0	0	0	0	0	0	0	1.046	0	0
100132476	0	0.1331	0	0	0	0	0	0	0	0	0.8458	0	1.875	0	0
728224	0	0	0.1339	1.888	0.157	0	0	0	0	0	0.2731	0	0.963	0	0
100132386	0	0	0.3537	0	0	0	0	0	0.2233	0	0	0	1.599	0	0
653240	0	0	0.3913	0.7881	0	0	0	0	0	0	0	0	0	0	1.598
83755	0	0	0.3563	2.583	0	0	0	0	0	0	0.07265	0	0	0.2357	0.291
81871	0.2005	0	0	3.268	0	0	5.441	0	0.1164	0	0	0	0	0	0
85289	0	0	0	0	0	0	8.061	0	0	0	1.143	0	0.7089	0	0
84616	0	0	0.07074	0	0	0	0	0	0.05583	0	0.07212	0	0	0	0
85290	0	0.315	0.6281	0	0	3.928	1.158	0	0.06197	0	0	0	0.8065	0	0
85291	0	0.3218	0.1003	0	0.3526	0	0	1.088	0	0	0	0	0	0.1105	0
85285	0	0	0	0	0	0	0	0	0	0	0.4203	0.4767	3.388	0	0.4208
728318	0	0	0.1033	4.578	0	0	0	0	0	0	0.5268	0	0	0	0
83899	0	0.3727	0.2323	0	0	1.291	0	0	0.1222	0	0	0	0.1591	0	0
83900	1.156	0.1241	0	2.181	0	2.741	0	0	0	0	0.7886	0	0	0	0
83901	0	0.06206	0.232	0	0	1.29	0	0	0	0.4621	0.3154	0	0.1589	0	0.3158
85280	0	0.1937	0.1609	0	0	0	3.957	0	0.1905	0	0	0	0	0	1.15
81870	0	0	0.3966	0	0	0	0	0	0	0	0	0	0.6518	0	0.1619
100507608	0	0.3878	0	0	0	0	0	0	0	0	0.8213	0	0	0	0
100505724	0	0.6121	0	6.145	0	0	0	0	0	0	0	0	8.776	0	0
100533177	0	0.5477	0.3792	1.833	0	0	5.222	0	0.1197	0	0.8505	0	0	0	0
100505753	0	0	0	0	0	0	0	0	0.03952	0	0.4595	0	0.1029	0	0.1022
83902	0	0.3126	0	1.177	0	1.827	0	0	0	0	0	0	0	0	0.1988
3883	0	0.2742	0.07595	0	0	3.087	3.362	0	0.08991	0	0.1936	0	0	0.04187	2.016
105371778	0	0.08414	0	2.112	0.06145	1.64	3.868	0	0	0	0	0	1.077	0	0
3884	0.1963	0.1159	0	1.164	0	1.205	2.131	0	0.038	0	0.04909	0	0	0	0.4915
3885	0	0.2911	0.2016	4.871	0.04725	0	7.336	0	0.1591	0	0.3288	0	0.497	0	0.08231
3881	0	0.116	0	0	0	1.908	2.133	0	0	0	0.1474	0	0	0.478	0.3935
100505782	0	0.05781	0.3242	1.451	0.1267	0	0	0	0.2843	0	0	0	0.07401	0	0.2206
8688	0	0.07164	0.4464	4.675	0.1046	0	8.562	0	0.2466	0	0	0.5678	1.009	0	0.638
8687	0	0.11	0.2743	1.105	0.06429	0	2.293	0	0	0	0.1398	0.222	0.5071	0	0.448
3882	0	0.1917	0.1752	0.2566	0.07467	0.963	1.332	0.05185	0.1886	0	0.2436	0.03684	0.7199	0.01756	0.2927
3886	0.03128	0.01847	0.1381	1.205	0.1349	0	0	0.07491	0.05449	0.22	0.8213	0	0	0	0.2349
8689	0	0.3418	0.284	1.716	0	0	0	0.1027	0.2241	0.05656	0.04826	0	0.8751	0	0
3860	0.7404	0.8014	0.7263	1.828	3.033	5.584	2.902	0.9358	0.03583	0.7052	28.33	14.8	5.782	0.5005	6.117
3866	4.017	3.84	2.72	5.899	14.25	17.07	8.747	3.462	4.727	4.782	14.45	13.04	8.973	7.468	11.05
102466658	17.62	11.56	11.53	23.21	55.73	72.09	56.69	12.51	19.33	20.66	48.48	48.32	47.36	17.47	82.37
3880	3857	1497	1607	2534	3832	3790	3300	3480	2496	3613	4290	3565	4931	2869	3549
147093	0	0.2624	0.1817	1.464	0.2982	0	0.5362	0	0.3155	0	0.2594	0.2522	0	0	1.261
3857	0	0.5438	0.1017	0	0	1.766	0	0	0.2407	0	0.1037	0.1959	0	0	0.4843
3861	0	0.1145	0.2378	1.724	0.7804	0	3.041	0	2.703	0	0.8729	2.42	0.684	0.2622	1.554
3868	0	0.2636	0.2346	6.994	0.11	0	0	0.1018	0.03704	0	0.957	0.4884	1.735	0.7243	6.036
3872	0.3485	1.399	1.026	1.653	0.6012	0	1.514	0.167	0	0	1.307	0.6524	1.054	0.2827	2.409
284116	0.07385	0.3706	0.4347	3.173	0.4458	0.5097	1.871	0.02948	0.4074	0	0.8587	0.2199	0.1674	0.0599	1.276
10209	337.9	300.8	290.1	304.7	456.2	417.2	395.4	510.4	574.6	473.9	439.4	376.1	575.6	589.2	430.8
2520	0	0	0	5.392	0.9806	0	0	0.3631	0	0	0	0	0.6876	0	0
9001	0	0.2371	0.2955	0.14	0.2037	0.471	1.111	0.05657	0.192	0.1246	0.4962	0.7235	0.3571	0.05748	0.2839
3728	117.8	97.27	94.06	129	123.6	132.3	69.4	188.8	147.9	202.3	115.5	143.5	189.8	162.5	162.2
10609	9.033	12.77	6.372	12.08	20.91	11.56	7.988	15.59	10.1	14.03	11.26	9.997	8.624	9.642	8.622
60681	13.7	64.41	13.32	16.19	102.1	24.36	54.93	90.34	19.78	58.29	13.06	12.35	38.75	11.21	15.83
115024	17.26	30.6	18.1	18.76	41.56	10.99	9.075	21.07	15.67	22.16	19.44	16.71	24.73	19.13	10.05
317719	0.04636	0.05474	0.3752	1.649	0.1999	1.493	6.375	0.1851	0.1346	0.08153	0.5913	0.3156	1.752	0.07522	1.602
55175	0.9995	1.728	1.45	4.232	3.263	1.555	2.997	3.032	3.043	2.31	4.049	2.175	3.022	2.548	2.574
47	32.69	41.63	35.56	61.16	126.1	65.2	64.94	145.1	131.1	202.8	57.63	117.6	76.3	59.66	97.55
83538	0.9856	0.9892	0.2175	3.31	1.587	1.965	3.329	0.3934	0.3815	0.26	0.5175	0.4752	0.7946	0.2665	1.481
1267	15.63	30.6	18.67	19.48	46.39	18.2	20.69	25.88	19.91	23.1	22.44	27.63	18.34	18.13	16.43
7266	27.71	47.21	39.29	35.07	58.58	45.46	51.46	49.25	41.24	35.82	47.85	38.95	42.34	32.11	48.16
28511	8.131	10.47	11.91	13.32	24.1	9.402	15.08	29.88	23.71	27.81	13.95	20.23	29.53	26.22	24.06
201181	0.2851	0.6974	0.9591	1.207	0.9836	1.437	4.275	1.008	0.4495	0.8238	0.7945	1.04	0.6158	1.487	0.612
110806298	0.5099	0.6523	1.021	0	1.783	2.477	3.28	1.674	1.481	1.893	1.084	1.229	2.912	0.8043	2.17
79132	1.229	1.826	2.159	1.645	6.292	2.25	5.739	4.811	6.102	7.286	2.737	3.61	4.256	6.594	5.182
2648	14.42	25.86	21.69	18.7	46.18	10.41	24.32	35.02	18.16	26.14	18.44	32.57	39.83	37.07	32.95
94086	0	0.5686	0.5669	0	0	0	0	0	0.783	0.1694	0	0.4917	0	0	0
5878	47.54	64.9	54.54	80.85	87.5	85.09	51.98	177.1	176.2	196.3	87.74	91.94	121.5	143.4	132.4
105371781	0.4481	0.0481	0.08992	2.897	0.1054	0.9373	0	0.09756	0.1183	0	0.275	0.06932	0.431	0.1322	0.306
23415	0.04739	0.2798	0.401	1.475	0.1226	0.5088	1.372	0.03783	0.2477	0.0625	0.5866	0.08064	0.2507	0.173	0.6051
3060	0.1833	1.19	0.5394	6.518	0.6322	0	13.26	0.4389	1.171	0	0.6875	0	1.385	0	2.203
84514	14.95	16.8	10.25	20.58	29.11	15.66	9.502	25.32	16.5	26.25	9.627	14.74	22.79	17.04	18.26
6777	4.607	5.391	4.407	7.558	16.74	6.612	13.63	18.42	10.51	14.79	7.27	7.014	13.9	12.52	11.25
6776	2.096	3.365	3.604	7.259	2.011	2.384	2.983	6.506	3.953	4.97	2.845	1.623	5.554	5.732	4.812
6774	19.27	18.32	26.48	32.28	33.66	42.33	36.41	61.61	60.93	70.88	25.47	30.11	66.88	80.68	75.32
284119	7.647	3.326	4.964	4.981	13.13	15.18	20.56	8.505	7.506	10.72	22.98	14.48	10.84	13.62	13.51
102725238	0.1707	0.2687	0.879	1.686	0.5887	0.7853	3.911	0.4541	0.3303	0.6002	0.5548	0.242	0.6879	0.7383	0.4273
535	8.39	9.38	8.457	14.98	14.42	6.953	3.892	12.98	14.07	19.23	6.651	14.11	17.63	19.82	22.16
100847030	0	0	1.342	0	0	0	191.3	0	3.176	0	0	0	0	0	0
100847046	4.406	4.683	3.89	0	15.96	6.759	3.189	19	13.31	26.34	3.967	18.75	21.31	25.02	39.72
4669	8.468	9.587	12.82	13.93	11.37	9.515	8.121	11.53	7.733	12.66	8.529	11.04	14.59	12.11	8.492
108783654	3.395	5.434	4.865	6.09	5.818	6.373	3.072	6.099	4.099	6.167	5.161	5.892	6.078	9.93	9.732
3292	4.389	6.209	4.874	4.417	7.713	4.319	5.394	7.669	4.761	8.446	6.461	6.835	8.638	12.02	9.704
80347	35.79	41.83	44.73	55.88	73.24	57.38	39.52	100.7	92.13	105.8	56.23	68.27	77.45	92.74	72.22
6945	12.71	13.01	15.34	15.17	26.66	27.92	17.03	59.05	53.5	64.78	27.47	32.66	42.55	62.81	58.85
29893	7.905	10.63	10.57	13.3	12.07	11.8	7.731	14.58	12.69	12.3	15.51	15.45	6.055	11.74	15.08
162427	19.48	20.49	16.02	22.16	26.84	16.83	18.92	20.46	22.54	24.44	20.04	16.34	14.74	22.04	18.84
7283	25.14	37.05	40.34	37.98	32.48	21.46	8.85	46.74	22.87	31.35	30.2	37.41	21.52	22.97	19.55
27175	2.735	4.311	5.015	8.498	6.43	5.752	4.151	7.132	4.586	6.653	3.839	6.531	10.2	6.406	8.185
79990	3.064	2.386	1.205	3.758	12.99	10.62	6.596	18.75	8.975	12.8	9.196	8.766	35.38	22.61	11.27
2826	0	0.1056	0.3511	3.182	0.6172	0	12.52	0	0.1039	0.05244	0.6264	0	0	0.09677	0.5376
8506	0.2229	0.1974	0.1367	0.5138	0.5233	0.9688	3.764	0.03955	0.374	0.07622	0.5203	1.212	2.265	0.7334	0.893
2145	3.758	4.304	4.131	9.46	15.19	11.08	12.62	12.63	14.78	15.81	8.747	12.46	20.29	19.28	15.13
102466195	0	0.9181	0	0	0	0	33.77	0	0	0	0	1.323	0	0	2.336
100190938	0	0.1717	0.2616	3.065	0.3902	0.1983	1.286	0.0258	0.07507	0	0.4122	0	0	0.07865	0.3884
10266	0	0.08302	0	2.5	0.3638	0.8628	0	0.3368	0.4083	0	0.9495	0	0	0	0.845
84313	69.79	89.06	105.1	110.9	98.57	70.37	69.99	112.4	94.2	118.3	79.84	82.95	48.34	96.82	92.57
65266	5.86	4.741	2.089	2.043	9.635	3.608	0	16.48	5.311	8.808	0.8215	3.727	2.452	2.221	0.8834
28958	169.7	193.9	183.8	231.4	136	167.6	222.7	177.1	158.3	144.7	96.62	85.13	93.25	108.7	83.3
124817	7.712	10.41	9.855	8.883	11.82	14.56	9.942	14.11	24.15	14.8	12.39	9.643	13.45	13.17	16.6
8678	19	27.26	26.94	25.69	56.99	34.1	29.54	70.65	86.45	76.64	34.84	35.24	55.84	65.24	79.67
102465468	0	0	0	0	1.425	0	0	1.319	2.879	0	3.719	0	0	2.681	2.482
107985007	0.2425	0.2386	0.1784	0	0.03485	0	1.024	0	0.2112	0	0.06063	0.03438	0.1222	0.06556	0.3642
10197	16.83	40.81	33	30.57	50.42	29.82	16.88	50.84	44.47	46.67	37.73	45.88	30.57	40.92	54.06
314	0	0.1633	0.1163	0	0.6473	1.151	8.291	0.9146	1.399	0.9031	0.5038	0.4706	3.344	2.596	2.67
8639	0.1438	0.2547	0.2872	2.253	0.1949	0.7248	2.528	0.3116	0.5011	0.5781	0.1541	0.1399	2.764	1.167	2.315
90586	0	0.1205	0.3753	0	0.176	0	1.846	0	0.05925	0	0	0.1736	0	0.1655	0.843
388387	0	0.1693	0.8439	5.098	0	2.463	5.188	0.04578	0.09991	0.2017	0.4732	0	0	0.4187	0.7754
2538	0.07619	0.04498	0	1.58	0	0.6233	0	0.3447	0.9439	0.8039	0.4001	1.296	1.037	4.038	6.219
100885850	8.607	12.33	11.88	8.272	9.79	10.35	15.32	6.76	5.944	5.809	10.54	7.759	6.541	6.265	5.871
80755	14.82	21.28	19.86	12.82	16.24	16.71	25.22	10.94	9.723	9.65	18.15	12.88	10.66	10.66	9.869
100885848	0.4745	0.8715	1.823	2.812	1.682	1.294	3.243	1.641	0.8878	0.5099	0.5537	0.4934	0.4781	0.6842	0.8711
146923	7.072	6.152	4.81	5.342	12.35	7.323	11.9	17.1	12.16	14.47	6.732	8.057	12.64	12.45	13.21
6155	1467	1433	1115	1055	1435	979	996.6	1320	1164	1009	1302	991.1	1056	868.7	882.3
3430	34.35	25.16	34.45	24.28	27.42	41.39	49.23	56.58	70.75	56.11	27.18	26.47	47.6	56.88	42.79
10493	62.61	53.64	40.99	72.22	173.3	177.2	81.53	179.9	195.5	217.8	100	96.81	170.5	100.7	93.18
8153	0.1507	1.349	0.4065	1.34	0.7796	1.002	0	0.6415	0.2479	0.265	0.3956	0.2564	0.6074	0.1426	0.83
672	5.227	7.094	7.831	8.74	10.8	2.62	9.721	7.203	1.272	1.823	8.773	8.075	3.134	1.753	2.72
10230	5.063	4.935	7.099	6.37	8.362	4.396	3.284	11.4	8.654	9.785	4.658	7.356	3.755	10.62	8.611
101929767	11.55	7.176	2.571	4.953	15.07	12.82	12.1	3.275	5.823	3.34	5.699	7.757	5.283	4.684	5.25
4077	20.58	19.04	15.6	18.87	70.2	49.68	46.08	120.8	97.12	95.86	43.8	43.03	141.4	84.58	116.5
113277	1.383	0.6076	1.657	3.717	0.6657	2.072	4.772	1.566	1.363	2.347	1.737	1.861	2.771	3.653	4.155
100874261	0.2057	1.093	0.2271	0	0.1774	0.3156	0	0.3285	0.2987	0.5427	1.08	0.9628	5.754	0.5007	1.545
6066	0	1.328	0.4139	10	1.455	3.451	0	0.4491	2.613	0.9892	2.532	3.829	4.252	0.4563	5.07
105371785	0	0.8098	0	0.8129	0.5914	0	0	0	0.239	0.1206	0.1029	0.9336	3.317	0.1113	2.473
100130581	0.625	0.1845	0.5483	1.995	1.078	2.139	3.654	1.228	0.8655	0.9723	0.8837	0.7159	1.381	0.5655	1.228
379	0.8512	1.198	0.2409	1.552	3.445	0	0.4739	1.777	0.4183	0.5182	4.519	2.786	19.9	3.399	6.787
106660605	0	0	0	0	0	4.192	0	0	0	0	0.3154	0	2.225	0	0
100313779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659	3.132	5.245	4.836	4.899	11.42	5.381	6.76	15.21	10.3	13.28	5.727	7.742	12.94	13.91	14.68
2118	40.55	25.97	20.6	32.93	66.28	34.81	47.13	29.88	17.12	22.8	39.14	52.32	44.33	23.41	22.9
4222	0.1158	0	0.2556	0.4575	0	0.7696	0	0.03081	0.04483	0	0.08686	0	0.4667	0.03131	0.05798
105371786	0.1405	0.09483	0.07386	0.6545	0.2078	0	0	0.3045	0.2448	0.2648	0.241	0.205	0.4553	0.2769	0.1508
107985085	0	0	0.2149	0	0	0	6.343	0.0583	0.1272	0	0.2739	0	0	0	0.4389
50964	0	0	0	1.092	0.1192	0	2.833	0	0.05349	0	0.2764	0	1.671	0	1.176
1845	8.754	7.699	9.899	12.09	20.35	22.97	19.72	28.82	29.57	37.56	17.69	20.28	19.71	31.4	35.65
284067	0.1968	0.249	0.04138	1.333	0	0.345	1.017	0.02245	0.1796	0	0	0.02392	0	0	0.5069
4356	0.3559	0.8243	0.282	1.136	1.464	1.134	3.962	0.8305	0.5723	0.4333	2.423	2.096	2.235	1.599	2.755
107984979	0	0.6876	0.3428	0	0.2009	0	0	0	0.1353	0	0.2621	0	0	0	1.925
146894	0	0.1354	0.09375	1.435	0.1099	1.016	0	0.02034	0.1776	0	0.09558	0	0.1541	0	1.263
107985077	0	0.2685	0.2789	3.145	0.1307	0	7.407	0	0.08804	0	0	0	3.209	0.1845	0
4355	0	0.1482	0.2654	1.72	0.2976	0.8661	4.881	0.2003	0.1366	0.05517	0.5177	0.2936	0.9484	0.02545	0.377
105371787	0.4965	0.1466	0	0	0	0	0	0	0	0	0.7449	0	0	0	1.492
23591	0	0	0.399	2.009	0	3.535	0	0	0	0	0	0.6921	0	0	0
107985086	0.4558	0	0.4192	8.443	0.1965	0	0	0	0	0	0	0	0	0.1849	0
102724183	0	0.3123	0.3114	2.195	0.04562	4.057	0	0	0	0	0	0.18	0.3998	0.04291	0.3974
107546764	0	0.5792	0.2887	0	0	0	0	0	0	0	0.8831	0	0	0	1.474
5539	0	0.575	0.3071	5.361	1.08	0	15.61	0	0	0	0.1044	0	0	0	0
5697	0.7996	0.4721	1.471	2.073	0.1724	0.9199	0	0.3192	0.05804	0.08788	0.2999	0	2.417	0.1622	0.7508
162417	2.455	1.89	2.581	5.067	3.403	3.833	2.221	7.63	4.379	6.939	4.144	5.409	8.616	8.038	2.305
84336	9.588	9.047	6.724	7.421	19.31	19.27	18.05	12.46	12.11	11.33	17.13	8.468	13.72	13.35	9.517
124801	10.12	16.36	13.7	15.21	25.1	15.87	17.56	36	35.32	34.69	23.06	26.03	45.82	32.48	51.1
92579	26.47	70.58	37.34	41.08	43.08	9.402	15.55	31.42	19.86	30.22	26.3	33	32.13	24.95	17.99
10014	4.497	3.492	3.213	3.816	10.43	4.408	9.319	16.3	16.03	15.16	3.626	5.541	19.77	20.22	8.326
105371789	0	0.6956	0.4335	7.856	0	0	0	0	0	0	0.6629	0	4.008	1.195	0.4425
78995	2.353	3.261	2.724	5.115	3.085	1.973	1.136	2.255	0.6378	1.352	3.084	5.233	0.9487	0.84	1.838
92591	0.395	0.6995	0.6539	4.535	0.9792	1.212	0.8933	0.8277	0.7454	1.172	1.111	1.176	1.791	1.121	0.6675
339201	1.545	5.279	4.753	7.769	3.593	2.657	5.929	1.831	1.93	2.14	3.126	3.266	3.326	1.785	2.321
79089	7.786	11.07	8.961	6.985	15.58	9.915	13.7	23.95	16.28	23.61	7.636	14.68	29.75	27.41	21.51
56970	7.842	12.39	9.279	6.504	36.44	15.44	9.636	41.88	37.59	47.03	18.15	27.59	33.35	44.32	32.31
101926967	1.856	4.195	2.779	7.398	4.361	1.571	2.316	2.708	4.201	3.433	3.506	2.887	11.03	5.764	6.251
7343	7.882	16.55	11.87	14.82	27.95	10.67	9.994	19.18	14.23	15.14	13.22	17.87	9.934	18.87	12.78
102465469	0	0	0	0	3.965	0	0	0	0	0	2.3	0	0	1.243	0
6521	0.04163	0.1475	0.3982	1.604	0.05386	1.884	3.616	0.01662	0.09671	0	0.2343	0.01771	0.7238	0.1182	0.7505
105371790	0.3484	0.1029	0	0	0	1.603	8.196	0	0	0	0	0	4.214	0	1.047
101926996	0.06244	0.3072	0.3369	2.282	0.1795	1.277	1.582	0.1163	0.145	0.0366	0.1405	0.05313	0.4405	0.1519	0.8129
10900	0.1926	0.8188	0.2268	3.767	1.296	0	1.812	1.015	0.179	0.9146	0.3179	0.7211	1.339	0.4063	1.736
51629	58.53	93.43	75.74	87.49	97.49	57.46	35.53	60.19	53.04	68.93	70.6	89.22	66.65	69.1	44.83
2896	117.7	175.8	88.53	113.9	194.6	81.04	75.59	307.7	232.8	363.3	93.7	131	284.2	254.1	220.2
284069	0.417	1.477	0.2596	1.901	2.711	1.132	1.857	1.434	0.1676	0.3948	0.9144	0.6823	0.2909	0.3382	0.8191
3674	0.1216	0.5204	0.4473	2.432	0.2359	1.119	0.11	0.09707	0.4413	0.2138	0.5701	0.2328	1.057	0.2959	0.9133
23131	2.681	3.18	3.249	5.014	6.281	3.978	4.682	13.22	8.658	11.95	3.607	4.678	11.56	10.07	11.78
105371791	0	0	0	0	0.3081	0	0	0	0	0	0	0	0	0	0
2535	0	0.5617	0.04118	1.824	1.858	0	0	0.2234	0.01625	0.04921	0.1889	0.1905	0	0.0454	1.009
101927017	0.1567	0.2158	0.03842	0.9286	0	0	3.779	0.04169	0.06065	0	0.3918	0.08887	0.3947	0	0.3923
284071	0	0.05205	0.227	1.372	0.4372	0	4.865	0.2991	0.4608	0.2907	0.463	0.1875	1.433	0.4112	1.92
124808	11.62	19.65	20.31	14.8	36.51	32.24	33.47	35.06	35.13	33.79	35.84	22.98	33.12	18.42	38.42
105371792	2.858	4.098	2.704	0	14.26	15.66	22.16	13.36	10.91	11.49	7.045	5.385	21.6	9.274	15.64
80174	1.017	1.751	1.541	2.798	2.057	1.225	1.971	1.672	0.478	0.4364	1.144	2.08	1.812	0.6284	1.382
107985044	0.2879	0.2266	0.2118	0	0.331	2.061	0	0.4597	0.1672	0.3375	0.7199	0.8165	0.7253	0.5449	2.018
4185	0	0.1832	0.4565	0.4903	0.1962	1.015	3.817	0.1156	0.03603	0.1273	0.2483	0.264	0.4377	0.1007	0.2486
10052	0.2292	0.4285	0.6183	0.7923	0.3953	1.113	2.764	0.04066	0.1627	0	2.76	1.809	0.7698	0.7436	1.549
51751	0.5848	0.1569	0.2738	2.048	0.5044	0	10.2	0.2122	0	0.2805	0.07977	0.2714	1.206	0.2588	0.9585
9343	18.28	32.52	23.61	23.22	43.92	14.66	23.82	39.85	27.01	36.26	24.9	32.7	26.98	26.51	32.16
